id,bp_loc_id,count_id,description,temperature,sky,count_type,town,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
2852,20035,9063,,65,1,B,Cambridge,Cameron Ave,WB,Mass Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,1
2853,20035,9063,,65,1,B,Cambridge,Cameron Ave,WB,Linear Park,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,,,,,,,,,,,2
2854,20035,9063,,65,1,B,Cambridge,Cameron Ave,WB,Cedar St.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,,,,,,,,,,,3
2855,20035,9063,,65,1,B,Cambridge,Cameron Ave,WB,Mass Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,,,,,,,,,,,3
2856,20035,9063,,65,1,B,Cambridge,Cameron Ave,WB,Linear Park,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2857,11073,9064,,65,1,B,Cambridge,Mt. Auburn St.,WB,Mt. Auburn St.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,4,5,2,3,4,,,,,,,,,,,29
2858,11073,9064,,65,1,B,Cambridge,Mt. Auburn St.,EB,Mt. Auburn St.,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,3,2,,,,,,,,,,,13
2859,11073,9064,,65,1,B,Cambridge,Mt. Auburn St.,WB,Belmont St.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,9,9,7,10,7,,,,,,,,,,,54
2860,11073,9064,,65,1,B,Cambridge,Belmont St.,EB,Mt. Auburn St.,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,2,0,2,2,4,,,,,,,,,,,18
2861,11073,9064,,65,1,B,Cambridge,Mt. Auburn St.,EB,Belmont St.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2862,11073,9064,,65,1,B,Cambridge,Belmont St.,EB,Mt. Auburn St.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,1
2863,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,WB,Concord Ave,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3,5,4,2,0,,,,,,,,,,,19
2864,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,WB,Blanchard Rd.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,1
2865,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,WB,Blanchard Rd.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,,,,,,,,,,,2
2866,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,WB,Griswold St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,1
2867,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,EB,Concord Ave,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,1,0,2,,,,,,,,,,,7
2868,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,EB,Blanchard Rd.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,2
2869,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,EB,Blanchard Rd.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,3
2870,20013,9065,,65,1,B,Belmont/Cambridge,Concord Ave,EB,Griswold St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2871,20013,9065,,65,1,B,Belmont/Cambridge,Blanchard Rd.,SB,Blanchard Rd.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,2,0,0,0,,,,,,,,,,,6
2872,20013,9065,,65,1,B,Belmont/Cambridge,Blanchard Rd.,SB,Concord Ave,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2873,20013,9065,,65,1,B,Belmont/Cambridge,Blanchard Rd.,SB,Concord Ave,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,,,,2
2874,20013,9065,,65,1,B,Belmont/Cambridge,Blanchard Rd.,SB,Griswold St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2875,20055,9066,,65,1,B,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,13,19,18,20,12,15,,,,,,,,,,,112
2876,20055,9066,,65,1,B,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,12,10,17,13,17,,,,,,,,,,,85
2877,20055,9066,,65,1,P,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,1,0,0,2,,,,,,,,,,,7
2878,20055,9066,,65,1,P,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,6,1,,,,,,,,,,,10
2879,20055,9066,,65,1,J,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,3,2,1,,,,,,,,,,,8
2880,20055,9066,,65,1,J,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,3,0,,,,,,,,,,,6
2881,20055,9066,,65,1,S,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,5,2,6,2,15,,,,,,,,,,,42
2882,20055,9066,,65,1,S,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,4,8,7,4,16,,,,,,,,,,,49
2883,20056,9067,,65,1,B,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,11,17,45,26,22,22,35,,,,,,,,,,,206
2884,20056,9067,,65,1,B,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8,10,20,35,23,14,39,,,,,,,,,,,174
2885,20056,9067,,65,1,P,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,4,3,4,1,3,2,,,,,,,,,,,29
2886,20056,9067,,65,1,P,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,6,11,2,1,0,,,,,,,,,,,27
2887,20056,9067,,65,1,J,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,4,5,2,0,2,,,,,,,,,,,16
2888,20056,9067,,65,1,J,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,4,1,4,0,0,3,,,,,,,,,,,15
2889,20056,9067,,65,1,S,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,1,8,4,5,3,15,,,,,,,,,,,48
2890,20056,9067,,65,1,S,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,4,7,7,3,5,16,,,,,,,,,,,56
2891,20056,9067,,65,1,C,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,,,,,,,,,,,4
2892,20056,9067,,65,1,C,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,1
2893,20059,9068,,65,1,B,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8,20,18,44,40,40,35,,,,,,,,,,,230
2894,20059,9068,,65,1,B,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,18,22,13,30,46,25,36,,,,,,,,,,,213
2895,20059,9068,,65,1,P,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,5,3,1,2,,,,,,,,,,,17
2896,20059,9068,,65,1,P,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,0,2,3,7,3,2,,,,,,,,,,,33
2897,20059,9068,,65,1,J,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,1,1,0,0,2,,,,,,,,,,,12
2898,20059,9068,,65,1,J,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,1,2,36,,,,,,,,,,,43
2899,20059,9068,,65,1,S,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,2,8,3,2,11,,,,,,,,,,,40
2900,20059,9068,,65,1,S,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,6,3,6,7,8,,,,,,,,,,,37
2901,20059,9068,,65,1,C,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1
2902,20059,9068,,65,1,C,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2903,20057,9069,,65,1,B,Lexington,Minuteman,WB,Hancock St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,,,,,,,,,,,4
2904,20057,9069,,65,1,B,Lexington,Minuteman,WB,Hancock St.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1
2905,20057,9069,,65,1,B,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,19,15,16,18,20,20,,,,,,,,,,,133
2906,20057,9069,,65,1,B,Lexington,Hancock St.,SB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,,,,,,,,,,,3
2907,20057,9069,,65,1,B,Lexington,Hancock St.,SB,Hancock St.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,2,1,2,0,,,,,,,,,,,11
2908,20057,9069,,65,1,B,Lexington,Hancock St.,SB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,1
2909,20057,9069,,65,1,B,Lexington,Hancock St.,NB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,1,2,,,,,,,,,,,7
2910,20057,9069,,65,1,B,Lexington,Hancock St.,NB,Hancock St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,0,0,,,,,,,,,,,5
2911,20057,9069,,65,1,B,Lexington,Hancock St.,NB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,2,0,,,,,,,,,,,4
2912,20057,9069,,65,1,B,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,16,25,16,18,17,16,,,,,,,,,,,136
2913,20057,9069,,65,1,B,Lexington,Minuteman,EB,Hancock St.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2,0,,,,,,,,,,,4
2914,20057,9069,,65,1,B,Lexington,Minuteman,EB,Hancock St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2,0,,,,,,,,,,,6
2915,20057,9069,,65,1,P,Lexington,,All,,All,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,4,6,5,1,5,3,,,,,,,,,,,39
2916,20057,9069,,65,1,J,Lexington,,All,,All,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,2,4,3,2,,,,,,,,,,,16
2917,20057,9069,,65,1,S,Lexington,,All,,All,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,9,15,7,12,14,23,,,,,,,,,,,94
2918,20057,9069,,65,1,O,Lexington,,All,,All,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,4,2,0,3,0,,,,,,,,,,,13
2919,20060,9070,,65,1,B,Lexington,Minuteman,WB,Hartwell Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1
2920,20060,9070,,65,1,B,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,9,5,8,10,11,12,,,,,,,,,,,70
2921,20060,9070,,65,1,B,Lexington,Minuteman,WB,Hartwell Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2922,20060,9070,,65,1,B,Lexington,Minuteman,EB,Hartwell Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2923,20060,9070,,65,1,B,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,3,15,7,12,15,14,,,,,,,,,,,86
2924,20060,9070,,65,1,B,Lexington,Minuteman,EB,Hartwell Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,1
2925,20060,9070,,65,1,B,Lexington,Hartwell Ave,NB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,1,0,,,,,,,,,,,5
2926,20060,9070,,65,1,B,Lexington,Hartwell Ave,NB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,1,0,,,,,,,,,,,7
2927,20060,9070,,65,1,B,Lexington,Hartwell Ave,SB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,2,,,,,,,,,,,6
2928,20060,9070,,65,1,B,Lexington,Hartwell Ave,SB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,,,,,,,,,,,3
2929,20060,9070,,65,1,B,Lexington,Hartwell Ave,SB,Hartwell Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,,,,,,,,,,,2
2930,20060,9070,,65,1,S,Lexington,Minuteman,WB,Hartwell Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,1
2931,20060,9070,,65,1,S,Lexington,Minuteman,WB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,8,5,8,11,11,12,,,,,,,,,,,69
2932,20060,9070,,65,1,S,Lexington,Minuteman,WB,Hartwell Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2933,20060,9070,,65,1,S,Lexington,Minuteman,EB,Hartwell Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2934,20060,9070,,65,1,S,Lexington,Minuteman,EB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,3,14,7,11,15,16,,,,,,,,,,,86
2935,20060,9070,,65,1,S,Lexington,Minuteman,EB,Hartwell Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,1
2936,20060,9070,,65,1,S,Lexington,Hartwell Ave,NB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,0,,,,,,,,,,,4
2937,20060,9070,,65,1,S,Lexington,Hartwell Ave,NB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,2,0,1,0,,,,,,,,,,,6
2938,20060,9070,,65,1,S,Lexington,Hartwell Ave,SB,Minuteman,EB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,,,,,,,,,,,4
2939,20060,9070,,65,1,S,Lexington,Hartwell Ave,SB,Minuteman,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2940,20060,9070,,65,1,S,Lexington,Hartwell Ave,SB,Hartwell Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2941,10782,9071,,65,1,B,Lexington,Bedford St.,NB,Bedford St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,2,0,,,,,,,,,,,6
2942,10782,9071,,65,1,B,Lexington,Bedford St.,SB,Bedford St.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,,,,2
2943,10782,9071,,65,1,B,Lexington,Bedford St.,NB,Hartwell Ave,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,,,,,,,,,,,3
2944,10782,9071,,65,1,B,Lexington,Bedford St.,SB,Hartwell Ave,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,,,,,,,,,,,3
2945,10782,9071,,65,1,B,Lexington,Hartwell Ave,EB,Bedford St.,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2,,,,,,,,,,,3
2946,10782,9071,,65,1,B,Lexington,Hartwell Ave,EB,Bedford St.,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2947,20048,9072,,65,1,B,Lexington,Mass Ave,NB,Mass Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,3,2,0,6,,,,,,,,,,,19
2948,20048,9072,,65,1,B,Lexington,Mass Ave,SB,Mass Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,2,3,1,4,,,,,,,,,,,15
2949,20048,9072,,65,1,B,Lexington,Mass Ave,NB,Marrett Rd.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,0,,,,,,,,,,,8
2950,20048,9072,,65,1,B,Lexington,Mass Ave,SB,Marrett Rd.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,1,1,,,,,,,,,,,6
2951,20048,9072,,65,1,B,Lexington,Marrett Rd.,EB,Mass Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,0,,,,,,,,,,,3
2952,20048,9072,,65,1,B,Lexington,Marrett Rd.,EB,Mass Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,2,0,3,,,,,,,,,,,10
2953,20048,9072,,65,1,P,Lexington,Mass Ave,NB,Mass Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,,,,2
2954,20048,9072,,65,1,P,Lexington,Mass Ave,SB,Mass Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,0,0,0,,,,,,,,,,,6
2955,20048,9072,,65,1,P,Lexington,Mass Ave,NB,Marrett Rd.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,1
2956,20048,9072,,65,1,P,Lexington,Mass Ave,SB,Marrett Rd.,WB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2957,20048,9072,,65,1,P,Lexington,Marrett Rd.,EB,Mass Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1
2958,20048,9072,,65,1,P,Lexington,Marrett Rd.,EB,Mass Ave,SB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
2959,20087,9073,,65,1,B,Somerville,Linear Park,EB,College Ave,NB,5/24/1994 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,0,,,,,,,,,,,4
